id,product_link,title,brand,discount,avg_rating,total_ratings,availability,category,price
560,https://www.amazon.com/DREAM-PAIRS-Womens-Annee-Nubuck/dp/B071R2C43R,DREAM PAIRS ANNEE Pointed Toe Low Chunky Heels Pump Shoes,DREAM PAIRS,0.2,4.3,17051,In Stock,shoes,984.636
561,https://www.amazon.com/DKNY-Womens-Shoes-Shoe-Black/dp/B0DJG24PKK,DKNY Women's Willow Flat Slide Sandal with Logo,DKNY,0.5,4,24,In Stock,shoes,647.6759999999999
562,https://www.amazon.com/DREAM-PAIRS-Loafers-Platform-SDLS2321W/dp/B0CB5YG5WH,DREAM PAIRS Loafers for Women Platform Chunky Loafers Slip On Casual Shoes,DREAM PAIRS,0.15,4.4,1834,In Stock,shoes,1292.436
563,https://www.amazon.com/PUMA-CAVEN-Sneaker-Gray-PUMA-Black/dp/B0C6CMLSHD,PUMA Men's Caven 2.0 Sneakers,PUMA,0.28,4.6,3126,In Stock,shoes,1631.016
564,https://www.amazon.com/PUMA-Mens-Axelion-Running-Black-Castlerock/dp/B08KKZK1NK,Puma Men’s Alexion Cross Trainer,PUMA,0.35,4.5,16313,In Stock,shoes,1691.28
565,https://www.amazon.com/K-Swiss-Womens-Hypercourt-Express-Tennis/dp/B0859NFMSN,K-Swiss Women's Hypercourt Express 2 Tennis Shoe,K-Swiss,0.25,4.3,1326,In Stock,shoes,2914.7039999999997
566,https://www.amazon.com/PRINCE-Classic-Modern-Wingtip-PRINCE-6-BROWN/dp/B010TZ108Q,Bruno Marc Moda Italy Prince Men's Classic Modern Oxford Lace Dress Shoes,Bruno Marc,0.16,4.4,25483,,shoes,1166.076
567,https://www.amazon.com/Womens-Canvas-Sneakers-Fashion-8-Full/dp/B082PH6QF1,Women's Slip on Shoes Canvas Sneakers Loafers Non Slip Shoes Low Top Casual Shoes,hash bubbie,0.2,4.1,18136,,shoes,647.6759999999999
568,https://www.amazon.com/Puweco-Breathable-Athletic-Lightweight-Sneakers/dp/B0DS2GGDJG,Breathable Running Shoes for Men Anti-Slip Mens Athletic Shoes Lightweight Mens Walking Sneakers for Gym Jogging Sports and Workout,Brand: Puweco,0.2,4.3,258,In Stock,shoes,777.276
569,https://www.amazon.com/DREAM-PAIRS-Womens-Revona-Nubuck/dp/B073H8K38D,DREAM PAIRS Women's Dress Flats Ballet Low Wedge Round Toe Ankle Strap Comfortable Casual Flats Shoes,DREAM PAIRS,0.39,4.3,20460,In Stock,shoes,786.672
570,https://www.amazon.com/Columbia-Newton-Waterproof-Cordovan-Squash/dp/B0CLWF9KGL,Columbia Men's Newton Ridge Plus II Waterproof Hiking Boots,Columbia,0.55,4.5,8379,In Stock,shoes,1472.2559999999999
571,https://www.amazon.com/DREAM-PAIRS-Basketball-LilLegends-JuniorFly/dp/B0F6N3KPPR,DREAM PAIRS Boys Girls Sneaker High Top Basketball Shoes Kids LilLegends JuniorFly Jumpers Sports Shoes for Athletic School Gym,DREAM PAIRS,0.26,4.7,290,,shoes,842.0759999999999
572,https://www.amazon.com/DREAM-PAIRS-Lightweight-Comfortable-KKUMFN2504/dp/B0DS1QZW63,DREAM PAIRS Toddler Girls Sneakers Sparkly Shiny Lightweight Comfortable Hook and Loop Casual Walking Little Kids Shoes,DREAM PAIRS,0.22,4.6,136,,shoes,809.6759999999999
573,https://www.amazon.com/DREAM-PAIRS-Womens-Revona-Nubuck/dp/B073H9P8T8,DREAM PAIRS Women's Dress Flats Ballet Low Wedge Round Toe Ankle Strap Comfortable Casual Flats Shoes,DREAM PAIRS,0.39,4.3,20460,In Stock,shoes,786.672
574,https://www.amazon.com/PUMA-Womens-Club-Sneaker-White-Dewdrop/dp/B0CLQ8TPTK,PUMA Women's Club 5v5 Sneakers,PUMA,0.32,4.4,1266,In Stock,shoes,1538.0279999999998
575,https://www.amazon.com/Bruno-Marc-SBLS2213K-Comfortable-Lightweight/dp/B09QSJX6D8,Bruno Marc Boys Girls Slip-On Casual Loafer(Toddler/Little Kid/Big Kid),Bruno Marc,0.31,4.5,1604,,shoes,871.56
576,https://www.amazon.com/Bruno-Marc-SBLS225W-Comfortable-Lightweight/dp/B09NKFQVX1,Bruno Marc Women’s Slip-on Loafers Casual Shoes,Bruno Marc,0.42,4.4,5870,In Stock,shoes,750.708
577,https://www.amazon.com/Skechers-Summits-Range-Loafer-Charcoal/dp/B0BXZK1RG7,Skechers Men's Summits Hight Range Slip-in Sneaker,Skechers,0.39,4.6,20189,In Stock,shoes,1722.3839999999998
578,https://www.amazon.com/Clarks-Bradley-Vibe-Tumbled-Leather/dp/B083Z13BM6,Clarks Men's Bradley Vibe Oxfords,Clarks,0.54,4.4,2245,In Stock,shoes,1334.5559999999998
579,https://www.amazon.com/LONDON-FOG-School-Uniform-Toddler/dp/B0B8QC13QJ,LONDON FOG Girls School Uniform Shoe Youth and Toddler Sizes Mary Jane and Ballet Flat Styles,LONDON FOG,0.5,4.4,207,In Stock,shoes,404.028
580,https://www.amazon.com/Project-Cloud-Genuine-Leather-Clogs/dp/B0F4SPJPK2,"Project Cloud 100% Genuine Leather Clogs for Women Shoes - Memory Foam Insole, Non-Slip & Natural Cork Footbed Arch Support Big Buckle Womens Clogs and Mules Footwear (Manchester)",Project Cloud,0.2,4.4,760,,shoes,1423.008
581,https://www.amazon.com/CLARKS-Cotrell-Walk-Oxford-Tobacco/dp/B01ACRGQZS,Clarks Men's Cotrell Walk Oxford,Clarks,0.59,4.4,4529,In Stock,shoes,1196.208
582,https://www.amazon.com/Bruno-Marc-Business-Sneakers-SBOX223M/dp/B0B2JCKF2Q,"Bruno Marc Men's Casual Dress Sneaker Shoes, Business Formal Derby Plain Toe Oxfords Crossflex GentEdge",Bruno Marc,0.21,4.5,4478,In Stock,shoes,1183.896
583,https://www.amazon.com/Bruno-Marc-Fashion-Sneakers-SBFS2418M/dp/B0D4YH3BPV,Bruno Marc Men's Dress Fashion Sneakers Casual Shoes,Bruno Marc,0.21,4.5,1068,,shoes,1183.896
584,https://www.amazon.com/Under-Armour-Running-Castlerock-Anthracite/dp/B0BZXWH6KX,Under Armour Boys' Grade School Surge 4 Running Shoes,Under Armour,0.26,4.7,1364,In Stock,shoes,1314.144
585,https://www.amazon.com/Cole-Haan-Plain-Oxford-British/dp/B08SQR63MY,Cole Haan Men's Goto Plain Toe Oxford Shoes,Cole Haan,0.15,4.5,861,In Stock,shoes,1981.908
586,https://www.amazon.com/Skechers-Bobs-Squad-Chaos-Slip-Ins/dp/B0CF59SY22,Skechers Women's Bobs Squad Chaos Hands Free Slip-ins Sneakers,Skechers,0.27,4.6,5370,In Stock,shoes,1425.276
587,https://www.amazon.com/Skechers-Twinkle-Sparks-Sequin-Sneaker-Little/dp/B0BSMMR3XS,Skechers Unisex-Child Twinkle Sparks - Sequin Flash,Skechers,0.56,4.6,445,In Stock,shoes,765.936
588,https://www.amazon.com/K-Swiss-st-329-Fashion-Sneaker-White/dp/B01B59KR98,"K-Swiss Men's ST329 CMF Sneaker, Wide Tennis Dad Walking Shoes Leather Upper",K-Swiss,0.3,4.6,17811,In Stock,shoes,1587.6
589,https://www.amazon.com/Bruno-Marc-Comfortable-Lightweight-BMUMFN2521/dp/B0DPWRND1V,Bruno Marc Mens Slip On Casual Sneakers Hands Free Fashion Sneakers Breeze Mesh Casual Walking Shoes Comfortable Lightweight Non Slip,Bruno Marc,0.5,4.4,29,In Stock,shoes,744.8759999999999
590,https://www.amazon.com/LifeStride-Womens-Incredible-Slip-Black/dp/B0BHZSF4J4,LifeStride Women's Incredible Flat,LifeStride,0.54,4.3,1039,In Stock,shoes,1198.476
591,https://www.amazon.com/Skechers-Mens-Relaxed-Fit-Slip/dp/B01FGC89W2,Skechers Men's Relaxed Fit: Harper - Forde Slip-On Loafer,Skechers,0.31,4.6,9840,In Stock,shoes,1415.88
592,https://www.amazon.com/Skechers-Womens-Arcade-FIT-Arcata-Sneaker/dp/B0CGT9P5P4,Skechers Women's Arch Fit Arcade - Arcata Sneakers,Skechers,0.33,4.6,1704,In Stock,shoes,1700.676
593,https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-DWUMPU2571/dp/B0DW8T7L1X,DREAM PAIRS Women's T-Strap Mary Jane Shoes Low Platform Chunky Block Heels Closed Toe Work Pumps Comfortable Round Toe Dress Wedding Party Shoes,DREAM PAIRS,0.31,4.5,209,In Stock,shoes,1110.348
594,https://www.amazon.com/Skechers-Energy-Afterburn-Lace-Up-Sneaker/dp/B000PRGTE4,Skechers Men's Energy Afterburn Sneakers,Skechers,0.42,4.4,54144,In Stock,shoes,1618.0559999999998
595,https://www.amazon.com/HOBIBEAR-Leather-Barefoot-Zero-Drop-Minimalist/dp/B0FRMJYMK4,HOBIBEAR Leather Barefoot Boots Zero-Drop Wide Width Minimalist Shoes Unisex Mid Top Walking Boots,HOBIBEAR,0.2,4.7,35,,shoes,1217.9160000000002
600,https://www.amazon.com/Skechers-USA-Mens-Slade-Ocon-Moccasin/dp/B0CH3RWQYJ,Skechers Mens Slade - Ocon Hands Free Slip-inMoccasin,Skechers,0.28,4.7,521,In Stock,shoes,1155.708
601,https://www.amazon.com/DREAM-PAIRS-Toddler-Sneakers-SDFS2308K/dp/B0BNVH3NXK,DREAM PAIRS Girls Shoes Toddler Sneakers Rainbow Storybook Casual School Walking Footwear for Toddler/Little Kids,DREAM PAIRS,0.21,4.6,1225,,shoes,819.396
602,https://www.amazon.com/DREAM-PAIRS-Basketball-Athletic-Freestyle-K/dp/B07WC15SKM,DREAM PAIRS Boys Girls High Top Sneaker LilLegends Skyhigh Basketball Shoes,DREAM PAIRS,0.25,4.3,2833,In Stock,shoes,971.6759999999999
603,https://www.amazon.com/Roxy-Womens-Minnow-Sneaker-Black/dp/B081V1FJ4K,Roxy Womens Minnow VII,Roxy,0.15,4.6,5360,In Stock,shoes,674.568
604,https://www.amazon.com/Under-Armour-Charged-Black-Castlerock/dp/B0CKLKNYQM,Under Armour Men's Charged Edge Shoes,Under Armour,0.25,4.4,2080,In Stock,shoes,1701
605,https://www.amazon.com/Skechers-Summits-Louvin-Loafer-Black/dp/B0864VLQFR,Skechers Men's Summits Louvin Loafers,Skechers,0.15,4.5,4473,In Stock,shoes,1238.976
606,https://www.amazon.com/NORTIV-Barefoot-Training-Sneakers-SNRS25001M/dp/B0FG2LWQZD,NORTIV 8 Men's Wide Toe Box Trail Running Shoes Cushion Walking Barefoot Tennis Workout Gym Cross Training Shoe Fashion Sneakers Whitney,NORTIV 8,0.24,4.6,149,,shoes,1723.3559999999998
607,https://www.amazon.com/Project-Cloud-Womens-Genuine-Footbed/dp/B0CZY28CKP,Project Cloud Genuine Leather Footbed Clogs for Women - Memory Foam Arch Support Slippers for Women - Trendy Slip-ons Women's Mules & Clogs Sandals (Benton),Project Cloud,0.15,4.3,2673,In Stock,shoes,1236.3839999999998
608,https://www.amazon.com/CLARKS-Womens-Adriel-Viola-Leather/dp/B01N5CWR9H,Clarks Women's Platform Sandals,Clarks,0.32,4.3,7332,In Stock,shoes,1133.676
609,https://www.amazon.com/CLARKS-Womens-Ashland-Slip-Loafer/dp/B00S9634QE,Clarks Women's Ashland Lane Q Loafers,Clarks,0.47,4.4,14846,In Stock,shoes,1452.168
610,https://www.amazon.com/Bruno-Marc-Sneakers-Business-SBOX2326M/dp/B0C73KCM12,Bruno Marc Men's MaxFlex Dress Sneakers Oxfords Casual Wingtip Brogue Shoes,Bruno Marc,0.2,4.5,3670,In Stock,shoes,1191.672
611,https://www.amazon.com/HOBIBEAR-Leather-Barefoot-Lightweight-W-Beige/dp/B0FDVXJ7MV,HOBIBEAR Leather Barefoot Shoes Lightweight Wide Toe Box Zero Drop Slip-on Shoes for Women,HOBIBEAR,0.2,4.3,115,,shoes,1114.2359999999999
612,https://www.amazon.com/PUMA-Womens-Tazon-Sneaker-Black-Red/dp/B07QL3MVH1,PUMA Women's Tazon 6 Sneaker,PUMA,0.15,4.4,55057,In Stock,shoes,1685.448
613,https://www.amazon.com/Cole-Haan-Atlantic-Oxford-Chestnut/dp/B08SQSHDKN,Cole Haan Men's Grand Atlantic Oxford Shoes,Cole Haan,0.62,4.6,2450,In Stock,shoes,1582.416
614,https://www.amazon.com/Stride-Rite-360-Sneaker-Toddler/dp/B09XJ9VFRW,Stride Rite 360 Boys' Artin 3.0 Sneakers,Stride Rite 360,0.23,4.5,657,In Stock,shoes,784.404
615,https://www.amazon.com/Stride-Rite-360-Unisex-Walker/dp/B0CLW9MS8K,Stride Rite 360 Baby Taye 2.0 Sneakers,Stride Rite,0.4,4.8,6205,In Stock,shoes,841.104
616,https://www.amazon.com/WHITIN-Athletics-Breathable-Lightweight-Cushioned/dp/B0C48XMMTW,WHITIN Men's Wide Toe Box + Zero Drop Sole Road Running Shoes | Rubber Outsole,WHITIN,0.2,4.4,933,,shoes,1138.536
617,https://www.amazon.com/Skechers-Afterburn-Ridgeburn-Loafer-Charcoal/dp/B0BY18TNG6,Skechers Men's Afterburn M. Fit Ridgeburn Hands Free Slip-in Loafers,Skechers,0.43,4.3,4269,Available to ship in 1-2 days,shoes,1967.004
618,https://www.amazon.com/Bruno-Giorgio-3-Black-Leather-Loafers/dp/B01LXPOFOX,Bruno Marc Men's Giorgio Classic Slip-on Dress Loafers Shoes,Bruno Marc,0.25,4.4,6469,,shoes,1088.316
619,https://www.amazon.com/DREAM-PAIRS-Wedding-Black-Nubuck-DWUMPU2546/dp/B0DR8TF8G3,DREAM PAIRS Women's Closed Round Toe Low Block Heels Ankle Strap Chunky Heel Pumps Dress Wedding Office Party Shoes,DREAM PAIRS,0.29,4.4,276,,shoes,1010.556
620,https://www.amazon.com/Skechers-Relaxed-Dighton-Resistant-Sneaker/dp/B01M1XUL0G,Skechers Mens DightonFood Service Shoe,Skechers,0.54,4.2,7185,In Stock,shoes,974.5919999999999
621,https://www.amazon.com/HOBIBEAR-Barefoot-Casual-Fashion-Sneakers/dp/B0FH1HMFFP,HOBIBEAR Barefoot Shoes Wide Casual Lace Up Retro Fashion Sneakers for Women Men,HOBIBEAR,0.16,4.3,66,,shoes,1083.1319999999998
622,https://www.amazon.com/DREAM-PAIRS-Orthopedic-Comfortable-DWUMLS2519/dp/B0FHQ5QXXB,DREAM PAIRS Loafers for Women Orthopedic Comfortable Loafer Dress Casual Slip on Business Work Office Shoes with Arch Support,DREAM PAIRS,0.15,4.3,107,,shoes,1101.276
623,https://www.amazon.com/Bruno-Marc-Sneakers-Lightweight-SBOX2406M/dp/B0CR19SHYJ,Bruno Marc Men's KnitFlex Craft Mesh Oxfords Sneakers Casual Dress Lace-Up Lightweight Walking Shoes,Bruno Marc,0.2,4.6,2234,In Stock,shoes,958.716
624,https://www.amazon.com/Under-Armour-Charged-Ultimate-Castlerock/dp/B0BZXQYPF5,Under Armour Men's Charged Commit Trainer 4 Sneaker,Under Armour,0.25,4.6,2544,In Stock,shoes,1944
625,https://www.amazon.com/CLARKS-Womens-May-Marigold-Leather/dp/B006R4QB92,Clarks Women's May Marigold Slip-On Loafer,Clarks,0.2,4.3,9617,In Stock,shoes,1041.6599999999999
626,https://www.amazon.com/Bruno-Marc-SBLS223M-Canvas-Loafers/dp/B09PBFQFK3,Bruno Marc Men's Slip-on Loafers Casual Boat Shoes,Bruno Marc,0.32,4.4,2761,,shoes,1101.276
627,https://www.amazon.com/Gerber-Sneakers-Newborn-Toddler-Neutral/dp/B0BTGPHFWR,Gerber Kids' First Walker Sneakers,Gerber,0.2,4.5,807,In Stock,shoes,414.39599999999996
628,https://www.amazon.com/Skechers-Cushioning-Womens-Resistant-Athletic/dp/B082Z1S3XN,Skechers Women's Relaxed Fit Max Cusioning Elite Sr Outsole Work Boots,Skechers,0.36,4.3,3033,In Stock,shoes,2186.676
629,https://www.amazon.com/Under-Armour-Alternate-Closure-Running/dp/B0BZXFYF3C,Under Armour Kids' Assert 10 Alternate Closure Shoes,Under Armour,0.32,4.6,1933,In Stock,shoes,1214.3519999999999
630,https://www.amazon.com/WHITIN-Minimalist-Barefoot-Sneakers-Treadmill/dp/B07KN4NF44,WHITIN Men's Minimalist Trail Runner | Wide Toe Box | Barefoot Inspired,WHITIN,0.32,4.3,11305,In Stock,shoes,1295.676
631,https://www.amazon.com/PUMA-CAVEN-Sneaker-Gray-PUMA-Black/dp/B0C6CCZ1WJ,PUMA Men's Caven 2.0 Sneakers,PUMA,0.15,4.6,3126,In Stock,shoes,1927.4759999999999
632,https://www.amazon.com/Bruno-Marc-Comfortable-Business-SBLS2403M/dp/B0D945RS2Y,Bruno Marc Men's Dress Shoes Slip On Comfortable Loafers Business Casual Shoes,Bruno Marc,0.3,4.5,332,,shoes,1114.2359999999999
633,https://www.amazon.com/Clarks-Womens-Poppy-Loafer-Tumbled/dp/B08HJP66FB,Clarks Women's Cora Poppy Loafers,Clarks,0.56,4.4,2599,In Stock,shoes,1289.5199999999998
634,https://www.amazon.com/Clarks-Womens-Elaina-Loafer-Textile/dp/B0B4X1H7D7,Clarks Women's Elaina Ruby Loafers,Clarks,0.67,4.2,1031,In Stock,shoes,906.8759999999999
635,https://www.amazon.com/Skechers-Relaxed-Fit-Expended-Seveno/dp/B07NVBRKKC,"Skechers Men's, Relaxed Fit: Expended - Seveno Slip-On - Extra Wide Width",Skechers,0.38,4.6,1397,In Stock,shoes,1901.88
636,https://www.amazon.com/DREAM-PAIRS-Sole_Stretchy-Fashion-Elastic/dp/B078PXVPYB,DREAM PAIRS Women's Comfortable Fashion Elastic Ankle Straps Flats Shoes,DREAM PAIRS,0.35,4.3,15177,In Stock,shoes,777.276
637,https://www.amazon.com/DREAM-PAIRS-Lightweight-Breathable-KKUMRS2521/dp/B0FB8B86TW,DREAM PAIRS Boys Girls Running Shoes Kids Athletic Lightweight Breathable Gym School Shoes,DREAM PAIRS,0.5,4.4,56,In Stock,shoes,534.276
638,https://www.amazon.com/Skechers-Womens-Hands-Free-Slip-Ins/dp/B0CMDMRJ12,Skechers Women's Hands Free Slip-Ins Skip Cute - B Cute Sweet Sneaker,Skechers,0.33,4.5,3762,In Stock,shoes,1587.6
639,https://www.amazon.com/Clarks-Womens-Ashland-Loafer-Leather/dp/B0CNY8D7LK,Clarks Women's Ashland Gem Loafers,Clarks,0.6,4.4,310,In Stock,shoes,1106.4599999999998
640,https://www.amazon.com/DREAM-PAIRS-Sneakers-Lightweight-KKUMFN2503/dp/B0DMTF9SMX,DREAM PAIRS Kids Girls Sneakers Jelly Sole Lace up Shoes Lightweight Walking Shoes for Girls Boys,DREAM PAIRS,0.2,4.6,273,,shoes,906.8759999999999
641,https://www.amazon.com/PUMA-Lifestyle-Sneaker-White-Black-Feather/dp/B0D4FH6NR8,PUMA Men's Park Lifestyle Sk8 Skateboarding Shoes,PUMA,0.49,4.5,294,In Stock,shoes,1229.58
642,https://www.amazon.com/Cole-Haan-Grandpro-Canvas-Sneaker/dp/B08KJH66B5,Cole Haan Mens Grandpro Rally Canvas Court Sneaker,Cole Haan,0.52,4.5,3506,In Stock,shoes,1409.3999999999999
643,https://www.amazon.com/CUSHIONAIRE-Balance-Womens-Fashion-Sneakers/dp/B0DWCR8LR5,"CUSHIONAIRE Balance Womens Sneakers, Casual Tennis Shoes for Women with Memory Foam and Slip Resistant Outsole",CUSHIONAIRE,0.29,4.2,300,In Stock,shoes,1384.776
644,https://www.amazon.com/Bruno-Prince-16-Brown-Leather-Oxfords/dp/B01KAU1BUC,Bruno Marc Men's Leather Lined Dress Oxfords Shoes,Bruno Marc,0.34,4.4,9423,In Stock,shoes,1127.5199999999998
645,https://www.amazon.com/DREAM-PAIRS-Foldable-Bowknot-SDFA2409W/dp/B0CNCJBYFD,"DREAM PAIRS Women's Flats, Foldable Ballet Flats for Women, Bowknot Round Toe Comfort Light Weight Slip-On Dress Shoes",DREAM PAIRS,0.38,4.5,3253,In Stock,shoes,699.516
646,https://www.amazon.com/Skechers-Quick-Street-Sneaker-Little/dp/B0C4RKWQK3,Skechers Boys Quick Street,Skechers,0.37,4.6,500,In Stock,shoes,898.452
647,https://www.amazon.com/Bruno-Cambridge-05-Black-Leather-Loafers/dp/B073VR8KHW,Bruno Marc Men's Square Toe Dress Loafers Formal Shoes,Bruno Marc,0.21,4.5,8551,,shoes,1172.232
648,https://www.amazon.com/Bruno-Marc-Stretch-Lightweight-Comfortable/dp/B08R8BC246,Bruno Marc Men's Casual Slip-on Loafers Stretch Shoes 1.0,Bruno Marc,0.27,4.4,15249,In Stock,shoes,945.756
649,https://www.amazon.com/Bruno-Marc-Lightweight-Breathable-ActiveMetro/dp/B0DLBBLG62,"Bruno Marc Men's Casual Dress Sneakers Shoes, All-Day Comfort Cushioning Walking Breathable Lightweight Oxfords MaxFlex ActiveMetro",Bruno Marc,0.15,4.6,568,In Stock,shoes,1261.656
650,https://www.amazon.com/Project-Cloud-Sneakers-Women-Lightweight/dp/B0FFN9RG6F,"Project Cloud Sneakers for Women – Lightweight Lace-Up Shoes for Women with Memory Foam Insoles – Trendy Womens Shoes – Non-Slip, Comfortable Womens Sneakers (Madison)",Project Cloud,0.2,4,444,In Stock,shoes,1292.76
651,https://www.amazon.com/Bruno-Marc-Sneakers-Fashion-SBFS211M/dp/B099RPGS9H,Bruno Marc Men's Casual Dress Sneakers Skate Shoes,Bruno Marc,0.32,4.5,7358,In Stock,shoes,1169.316
652,https://www.amazon.com/WHITIN-Barefoot-Minimalist-Lightweight-Comfortable/dp/B09MVW4KYZ,WHITIN Men's Wide Minimalist Barefoot Sneakers | Zero Drop Sole | Optimal Relaxation,WHITIN,0.3,4.4,7096,In Stock,shoes,1238.004
653,https://www.amazon.com/Under-Armour-Charged-Bandit-Hiking/dp/B0CGMQC5S1,Under Armour Men's Charged Bandit Trail 3 Sneaker,Under Armour,0.25,4.6,586,In Stock,shoes,1944
654,https://www.amazon.com/DREAM-PAIRS-Womens-Comfortable-DWUMFA2551/dp/B0F8NJSVJQ,DREAM PAIRS Women's Ballet Mary Jane Flats Dress Round Toe Comfortable Casual Slip On Buckle Strap Flat Shoes,DREAM PAIRS,0.45,4.5,93,,shoes,646.056
655,https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-SDLS2411W/dp/B0D2CYJYPJ,DREAM PAIRS Women's Chunky Loafers Platform Comfortable Slip-On Dressy Business Casual Fashion Outfit Loafer Shoes,DREAM PAIRS,0.2,4.3,488,,shoes,1133.676
656,https://www.amazon.com/PUMA-Mens-Amplifier-Sneaker-Black-Cool/dp/B0D32GY3TW,PUMA Men's Amplifier Sneaker,PUMA,0.32,4.5,609,In Stock,shoes,1538.676
657,https://www.amazon.com/Columbia-Mens-Konos-Low-Nori/dp/B0D4B7NHS9,Columbia Men's Konos Low Hiking Shoes,Columbia,0.23,4.5,456,In Stock,shoes,1995.84
658,https://www.amazon.com/DREAM-PAIRS-Foldable-Comfortable-DWUMFA2555/dp/B0F9F8G619,DREAM PAIRS Women's Ballet Knit Flats Foldable Pointed Toe Comfortable Dressy Flat Shoes with Bow-Knot Casual Business Work Office,DREAM PAIRS,0.43,4.3,67,In Stock,shoes,701.4599999999999
659,https://www.amazon.com/Skechers-Summits-Hands-Slip-Loafer/dp/B0CJ2D5TB8,Skechers Men's Summits Key Pace Hands Free Slip-in Shoes,Skechers,0.36,4.7,4693,In Stock,shoes,1814.076
660,https://www.amazon.com/WHITIN-Barefoot-Minimalist-Running-Training/dp/B0F48CVY8X,WHITIN Women's Wide Barefoot Trail Running Shoes | Minimalist Hiking Footwear | Zero Drop | Flexible Traction,WHITIN,0.3,4.4,220,In Stock,shoes,1042.956
661,https://www.amazon.com/Clarks-Womens-Harbor-Loafer-Leather/dp/B09PF9V4XP,Clarks Women's Cora Harbor Loafers,Clarks,0.53,4.4,1486,In Stock,shoes,1282.7160000000001
662,https://www.amazon.com/WHITIN-Minimalist-Barefoot-Sneakers-Minimus/dp/B0BN81YM5T,WHITIN Women's Wide Canvas Minimalist Barefoot Shoes | Zero Drop Sole | Casual Sneaker,WHITIN,0.24,4.2,1283,,shoes,1132.0559999999998
663,https://www.amazon.com/CLARKS-Cotrell-Loafer-Tobacco-Leather/dp/B074V67KGJ,Clarks Men's Cotrell Free Loafer,Clarks,0.45,4.5,9305,In Stock,shoes,1597.32
664,https://www.amazon.com/WHITIN-Barefoot-Minimalist-Sneakers-Training/dp/B0D62VMQ3C,WHITIN Toddler/Little Kid Wide Barefoot Shoes | Minimalist Sneakers for Boys/Girls | Zero-Drop Healthy Sole | Natural to Grow,WHITIN,0.35,4.7,769,In Stock,shoes,1020.276
665,https://www.amazon.com/Bruno-Marc-Sneakers-Fashion-SBFS223M/dp/B09QM7BCFW,Bruno Marc Men's Casual Dress Sneakers Classic Lightweight Shoes,Bruno Marc,0.25,4.4,2832,,shoes,972.324
666,https://www.amazon.com/PUMA-SOFTRIDE-Cross-Trainer-Sneaker/dp/B0D4FCKCRH,PUMA Men's Softride Enzo 5 Cross Training Shoes,PUMA,0.3,4.5,900,In Stock,shoes,1691.28
667,https://www.amazon.com/Skechers-Mens-Street-Treader-Service/dp/B0D7QTBXK1,Skechers Mens Street Treader Sr Lace Up with Goodyear Rubber Outsole,Skechers,0.17,4.1,84,In Stock,shoes,1391.2559999999999
668,https://www.amazon.com/Skechers-Evolution-Ultra-Impeccable-Sneaker-Black/dp/B07FL2WPCY,Skechers Mens Go Walk Evolution Ultra - ImpeccableSneaker,Skechers,0.42,4.6,45682,In Stock,shoes,1409.724
669,https://www.amazon.com/Skechers-Womens-Slip-Ins-Flex-Relish-Sneaker/dp/B0BSB5SNYS,Skechers Women's Hands Free Slip-ins Go Walk Flex Sneakers,Skechers,0.15,4.5,11836,In Stock,shoes,1403.244
670,https://www.amazon.com/Rockport-Junction-Point-Slip-Chocolate/dp/B01JIPGQC8,Rockport Men's Junction Point Slip-on Loafers,Rockport,0.64,4.5,2895,In Stock,shoes,1518.912
671,https://www.amazon.com/Columbia-Womens-Snowtrot-Slush-Shark/dp/B0DK2K1TZR,Columbia Women's Venturetrot Boots,Columbia,0.3,4.5,30,In Stock,shoes,2040.876
672,https://www.amazon.com/Bruno-Marc-Loafers-Black-Velvet-SBLS2407M/dp/B0F3J77TT8,Bruno Marc Men's Tuxedo Patent Loafers Classic Velvet Slip-on Dress Shoes,Bruno Marc,0.1,4.7,858,In Stock,shoes,1341.036
673,https://www.amazon.com/Anne-Klein-Womens-Uplift-Fabric/dp/B084HN37GZ,Anne Klein Women's Uplift Ballet Flat,Anne Klein,0.44,4.4,1153,In Stock,shoes,1431.108
674,https://www.amazon.com/Project-Cloud-Kids-Shoes-Girls/dp/B0FHJGLT6G,Project Cloud Kids Shoes for Girls - Non-Slip Trendy Fashion Sneakers Girls Shoes - Slip Ons with Hook & Loop Memory Foam Insole Kids Sneakers (Little Lowy),Project Cloud,0.2,4.4,69,,shoes,1034.208
675,https://www.amazon.com/WHITIN-Running-Minimalist-Barefoot-Workout/dp/B0DBTD5CQX,WHITIN Men's Minimalist Trail Running Shoes | Wide Toe Box | Optimal Barefoot-Feel,WHITIN,0.3,4.4,11495,In Stock,shoes,1267.164
676,https://www.amazon.com/Clarks-Womens-Marilyn-Leather-Synthetic/dp/B086LYS4FB,Clarks Women's Marilyn Sara Pumps,Clarks,0.48,4.2,1261,In Stock,shoes,1516.32
677,https://www.amazon.com/Puma-Golf-Sneaker-Gray-Puma-Black-Gum/dp/B0D92WT18F,PUMA Men's Fusion Grip 6 Golf Shoe,PUMA,0.29,4.5,253,In Stock,shoes,1619.676
678,https://www.amazon.com/NORTIV-Cushioning-ActiveFloat-Athletic-Comfortable/dp/B0D1C49RWY,NORTIV 8 Men's Walking Running Tennis Cushioning Shoes ActiveFloat Non Slip Athletic Gym Workout Jogging Comfortable Sneakers,NORTIV 8,0.24,4.5,2247,In Stock,shoes,1403.244
