product_link,title,brand,price,discount,avg_rating,total_ratings,availability,category
https://www.amazon.com/LONDON-FOG-School-Uniform-Toddler/dp/B0B8QC13QJ,LONDON FOG Girls School Uniform Shoe Youth and Toddler Sizes Mary Jane and Ballet Flat Styles,LONDON FOG,$12.47,0.5,4.4,207,In Stock,shoes
https://www.amazon.com/Project-Cloud-Genuine-Leather-Clogs/dp/B0F4SPJPK2,"Project Cloud 100% Genuine Leather Clogs for Women Shoes - Memory Foam Insole, Non-Slip & Natural Cork Footbed Arch Support Big Buckle Womens Clogs and Mules Footwear (Manchester)",Project Cloud,$43.92,0.2,4.4,760,,shoes
https://www.amazon.com/CLARKS-Cotrell-Walk-Oxford-Tobacco/dp/B01ACRGQZS,Clarks Men's Cotrell Walk Oxford,Clarks,$36.92,0.59,4.4,4529,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Business-Sneakers-SBOX223M/dp/B0B2JCKF2Q,"Bruno Marc Men's Casual Dress Sneaker Shoes, Business Formal Derby Plain Toe Oxfords Crossflex GentEdge",Bruno Marc,$36.54,0.21,4.5,4478,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Fashion-Sneakers-SBFS2418M/dp/B0D4YH3BPV,Bruno Marc Men's Dress Fashion Sneakers Casual Shoes,Bruno Marc,$36.54,0.21,4.5,1068,,shoes
https://www.amazon.com/Under-Armour-Running-Castlerock-Anthracite/dp/B0BZXWH6KX,Under Armour Boys' Grade School Surge 4 Running Shoes,Under Armour,$40.56,0.26,4.7,1364,In Stock,shoes
https://www.amazon.com/Cole-Haan-Plain-Oxford-British/dp/B08SQR63MY,Cole Haan Men's Goto Plain Toe Oxford Shoes,Cole Haan,$61.17,0.15,4.5,861,In Stock,shoes
https://www.amazon.com/Skechers-Bobs-Squad-Chaos-Slip-Ins/dp/B0CF59SY22,Skechers Women's Bobs Squad Chaos Hands Free Slip-ins Sneakers,Skechers,$43.99,0.27,4.6,5370,In Stock,shoes
https://www.amazon.com/Skechers-Twinkle-Sparks-Sequin-Sneaker-Little/dp/B0BSMMR3XS,Skechers Unisex-Child Twinkle Sparks - Sequin Flash,Skechers,$23.64,0.56,4.6,445,In Stock,shoes
https://www.amazon.com/K-Swiss-st-329-Fashion-Sneaker-White/dp/B01B59KR98,"K-Swiss Men's ST329 CMF Sneaker, Wide Tennis Dad Walking Shoes Leather Upper",K-Swiss,$49.00,0.3,4.6,17811,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Comfortable-Lightweight-BMUMFN2521/dp/B0DPWRND1V,Bruno Marc Mens Slip On Casual Sneakers Hands Free Fashion Sneakers Breeze Mesh Casual Walking Shoes Comfortable Lightweight Non Slip,Bruno Marc,$22.99,0.5,4.4,29,In Stock,shoes
https://www.amazon.com/LifeStride-Womens-Incredible-Slip-Black/dp/B0BHZSF4J4,LifeStride Women's Incredible Flat,LifeStride,$36.99,0.54,4.3,1039,In Stock,shoes
https://www.amazon.com/Skechers-Mens-Relaxed-Fit-Slip/dp/B01FGC89W2,Skechers Men's Relaxed Fit: Harper - Forde Slip-On Loafer,Skechers,$43.70,0.31,4.6,9840,In Stock,shoes
https://www.amazon.com/Skechers-Womens-Arcade-FIT-Arcata-Sneaker/dp/B0CGT9P5P4,Skechers Women's Arch Fit Arcade - Arcata Sneakers,Skechers,$52.49,0.33,4.6,1704,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-DWUMPU2571/dp/B0DW8T7L1X,DREAM PAIRS Women's T-Strap Mary Jane Shoes Low Platform Chunky Block Heels Closed Toe Work Pumps Comfortable Round Toe Dress Wedding Party Shoes,DREAM PAIRS,$34.27,0.31,4.5,209,In Stock,shoes
https://www.amazon.com/Skechers-Energy-Afterburn-Lace-Up-Sneaker/dp/B000PRGTE4,Skechers Men's Energy Afterburn Sneakers,Skechers,$49.94,0.42,4.4,54144,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Leather-Barefoot-Zero-Drop-Minimalist/dp/B0FRMJYMK4,HOBIBEAR Leather Barefoot Boots Zero-Drop Wide Width Minimalist Shoes Unisex Mid Top Walking Boots,HOBIBEAR,$37.59,0.2,4.7,35,,shoes
https://www.amazon.com/Carters-Girls-Tryptic-G-Sneaker-Toddler/dp/B09Z4JQB7P,Carter's Girls' Tryptic Sneakers,Carter's,$13.95,0.65,4.5,543,In Stock,shoes
https://www.amazon.com/Sperry-Womens-Crest-Sneaker-White/dp/B0DR2Z1H4Z,Sperry Women's Crest Vibe Core Sneaker,Sperry,$34.19,0.51,4.5,11522,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Barefoot-Shoes-Fashion-Sneakers/dp/B0FN7PHV2L,HOBIBEAR Barefoot Shoes Zero Drop Wide Fashion Sneakers for Women Men,HOBIBEAR,$33.43,0.16,4.6,53,,shoes
https://www.amazon.com/Rockport-Mens-Eureka-Walking-Brown/dp/B000W8WVUW,Rockport Men's Eureka Walking Shoe,Rockport,$66.45,0.34,4.3,29182,In Stock,shoes
https://www.amazon.com/Skechers-USA-Mens-Slade-Ocon-Moccasin/dp/B0CH3RWQYJ,Skechers Mens Slade - Ocon Hands Free Slip-inMoccasin,Skechers,$35.67,0.28,4.7,521,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Toddler-Sneakers-SDFS2308K/dp/B0BNVH3NXK,DREAM PAIRS Girls Shoes Toddler Sneakers Rainbow Storybook Casual School Walking Footwear for Toddler/Little Kids,DREAM PAIRS,$25.29,0.21,4.6,1225,,shoes
https://www.amazon.com/DREAM-PAIRS-Basketball-Athletic-Freestyle-K/dp/B07WC15SKM,DREAM PAIRS Boys Girls High Top Sneaker LilLegends Skyhigh Basketball Shoes,DREAM PAIRS,$29.99,0.25,4.3,2833,In Stock,shoes
https://www.amazon.com/Roxy-Womens-Minnow-Sneaker-Black/dp/B081V1FJ4K,Roxy Womens Minnow VII,Roxy,$20.82,0.15,4.6,5360,In Stock,shoes
https://www.amazon.com/Under-Armour-Charged-Black-Castlerock/dp/B0CKLKNYQM,Under Armour Men's Charged Edge Shoes,Under Armour,$52.50,0.25,4.4,2080,In Stock,shoes
https://www.amazon.com/Skechers-Summits-Louvin-Loafer-Black/dp/B0864VLQFR,Skechers Men's Summits Louvin Loafers,Skechers,$38.24,0.15,4.5,4473,In Stock,shoes
https://www.amazon.com/NORTIV-Barefoot-Training-Sneakers-SNRS25001M/dp/B0FG2LWQZD,NORTIV 8 Men's Wide Toe Box Trail Running Shoes Cushion Walking Barefoot Tennis Workout Gym Cross Training Shoe Fashion Sneakers Whitney,NORTIV 8,$53.19,0.24,4.6,149,,shoes
https://www.amazon.com/Project-Cloud-Womens-Genuine-Footbed/dp/B0CZY28CKP,Project Cloud Genuine Leather Footbed Clogs for Women - Memory Foam Arch Support Slippers for Women - Trendy Slip-ons Women's Mules & Clogs Sandals (Benton),Project Cloud,$38.16,0.15,4.3,2673,In Stock,shoes
https://www.amazon.com/CLARKS-Womens-Adriel-Viola-Leather/dp/B01N5CWR9H,Clarks Women's Platform Sandals,Clarks,$34.99,0.32,4.3,7332,In Stock,shoes
https://www.amazon.com/CLARKS-Womens-Ashland-Slip-Loafer/dp/B00S9634QE,Clarks Women's Ashland Lane Q Loafers,Clarks,$44.82,0.47,4.4,14846,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Sneakers-Business-SBOX2326M/dp/B0C73KCM12,Bruno Marc Men's MaxFlex Dress Sneakers Oxfords Casual Wingtip Brogue Shoes,Bruno Marc,$36.78,0.2,4.5,3670,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Leather-Barefoot-Lightweight-W-Beige/dp/B0FDVXJ7MV,HOBIBEAR Leather Barefoot Shoes Lightweight Wide Toe Box Zero Drop Slip-on Shoes for Women,HOBIBEAR,$34.39,0.2,4.3,115,,shoes
https://www.amazon.com/PUMA-Womens-Tazon-Sneaker-Black-Red/dp/B07QL3MVH1,PUMA Women's Tazon 6 Sneaker,PUMA,$52.02,0.15,4.4,55057,In Stock,shoes
https://www.amazon.com/Cole-Haan-Atlantic-Oxford-Chestnut/dp/B08SQSHDKN,Cole Haan Men's Grand Atlantic Oxford Shoes,Cole Haan,$48.84,0.62,4.6,2450,In Stock,shoes
https://www.amazon.com/Stride-Rite-360-Sneaker-Toddler/dp/B09XJ9VFRW,Stride Rite 360 Boys' Artin 3.0 Sneakers,Stride Rite 360,$24.21,0.23,4.5,657,In Stock,shoes
https://www.amazon.com/Stride-Rite-360-Unisex-Walker/dp/B0CLW9MS8K,Stride Rite 360 Baby Taye 2.0 Sneakers,Stride Rite,$25.96,0.4,4.8,6205,In Stock,shoes
https://www.amazon.com/WHITIN-Athletics-Breathable-Lightweight-Cushioned/dp/B0C48XMMTW,WHITIN Men's Wide Toe Box + Zero Drop Sole Road Running Shoes | Rubber Outsole,WHITIN,$35.14,0.2,4.4,933,,shoes
https://www.amazon.com/Skechers-Afterburn-Ridgeburn-Loafer-Charcoal/dp/B0BY18TNG6,Skechers Men's Afterburn M. Fit Ridgeburn Hands Free Slip-in Loafers,Skechers,$60.71,0.43,4.3,4269,Available to ship in 1-2 days,shoes
https://www.amazon.com/Bruno-Giorgio-3-Black-Leather-Loafers/dp/B01LXPOFOX,Bruno Marc Men's Giorgio Classic Slip-on Dress Loafers Shoes,Bruno Marc,$33.59,0.25,4.4,6469,,shoes
https://www.amazon.com/DREAM-PAIRS-Wedding-Black-Nubuck-DWUMPU2546/dp/B0DR8TF8G3,DREAM PAIRS Women's Closed Round Toe Low Block Heels Ankle Strap Chunky Heel Pumps Dress Wedding Office Party Shoes,DREAM PAIRS,$31.19,0.29,4.4,276,,shoes
https://www.amazon.com/Skechers-Relaxed-Dighton-Resistant-Sneaker/dp/B01M1XUL0G,Skechers Mens DightonFood Service Shoe,Skechers,$30.08,0.54,4.2,7185,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Barefoot-Casual-Fashion-Sneakers/dp/B0FH1HMFFP,HOBIBEAR Barefoot Shoes Wide Casual Lace Up Retro Fashion Sneakers for Women Men,HOBIBEAR,$33.43,0.16,4.3,66,,shoes
https://www.amazon.com/DREAM-PAIRS-Orthopedic-Comfortable-DWUMLS2519/dp/B0FHQ5QXXB,DREAM PAIRS Loafers for Women Orthopedic Comfortable Loafer Dress Casual Slip on Business Work Office Shoes with Arch Support,DREAM PAIRS,$33.99,0.15,4.3,107,,shoes
https://www.amazon.com/Bruno-Marc-Sneakers-Lightweight-SBOX2406M/dp/B0CR19SHYJ,Bruno Marc Men's KnitFlex Craft Mesh Oxfords Sneakers Casual Dress Lace-Up Lightweight Walking Shoes,Bruno Marc,$29.59,0.2,4.6,2234,In Stock,shoes
https://www.amazon.com/Under-Armour-Charged-Ultimate-Castlerock/dp/B0BZXQYPF5,Under Armour Men's Charged Commit Trainer 4 Sneaker,Under Armour,$60.00,0.25,4.6,2544,In Stock,shoes
https://www.amazon.com/CLARKS-Womens-May-Marigold-Leather/dp/B006R4QB92,Clarks Women's May Marigold Slip-On Loafer,Clarks,$32.15,0.2,4.3,9617,In Stock,shoes
https://www.amazon.com/Bruno-Marc-SBLS223M-Canvas-Loafers/dp/B09PBFQFK3,Bruno Marc Men's Slip-on Loafers Casual Boat Shoes,Bruno Marc,$33.99,0.32,4.4,2761,,shoes
https://www.amazon.com/Gerber-Sneakers-Newborn-Toddler-Neutral/dp/B0BTGPHFWR,Gerber Kids' First Walker Sneakers,Gerber,$12.79,0.2,4.5,807,In Stock,shoes
https://www.amazon.com/Skechers-Cushioning-Womens-Resistant-Athletic/dp/B082Z1S3XN,Skechers Women's Relaxed Fit Max Cusioning Elite Sr Outsole Work Boots,Skechers,$67.49,0.36,4.3,3033,In Stock,shoes
https://www.amazon.com/Under-Armour-Alternate-Closure-Running/dp/B0BZXFYF3C,Under Armour Kids' Assert 10 Alternate Closure Shoes,Under Armour,$37.48,0.32,4.6,1933,In Stock,shoes
https://www.amazon.com/WHITIN-Minimalist-Barefoot-Sneakers-Treadmill/dp/B07KN4NF44,WHITIN Men's Minimalist Trail Runner | Wide Toe Box | Barefoot Inspired,WHITIN,$39.99,0.32,4.3,11305,In Stock,shoes
https://www.amazon.com/PUMA-CAVEN-Sneaker-Gray-PUMA-Black/dp/B0C6CCZ1WJ,PUMA Men's Caven 2.0 Sneakers,PUMA,$59.49,0.15,4.6,3126,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Comfortable-Business-SBLS2403M/dp/B0D945RS2Y,Bruno Marc Men's Dress Shoes Slip On Comfortable Loafers Business Casual Shoes,Bruno Marc,$34.39,0.3,4.5,332,,shoes
https://www.amazon.com/Clarks-Womens-Poppy-Loafer-Tumbled/dp/B08HJP66FB,Clarks Women's Cora Poppy Loafers,Clarks,$39.80,0.56,4.4,2599,In Stock,shoes
https://www.amazon.com/Clarks-Womens-Elaina-Loafer-Textile/dp/B0B4X1H7D7,Clarks Women's Elaina Ruby Loafers,Clarks,$27.99,0.67,4.2,1031,In Stock,shoes
https://www.amazon.com/Skechers-Relaxed-Fit-Expended-Seveno/dp/B07NVBRKKC,"Skechers Men's, Relaxed Fit: Expended - Seveno Slip-On - Extra Wide Width",Skechers,$58.70,0.38,4.6,1397,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Sole_Stretchy-Fashion-Elastic/dp/B078PXVPYB,DREAM PAIRS Women's Comfortable Fashion Elastic Ankle Straps Flats Shoes,DREAM PAIRS,$23.99,0.35,4.3,15177,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Lightweight-Breathable-KKUMRS2521/dp/B0FB8B86TW,DREAM PAIRS Boys Girls Running Shoes Kids Athletic Lightweight Breathable Gym School Shoes,DREAM PAIRS,$16.49,0.5,4.4,56,In Stock,shoes
https://www.amazon.com/Skechers-Womens-Hands-Free-Slip-Ins/dp/B0CMDMRJ12,Skechers Women's Hands Free Slip-Ins Skip Cute - B Cute Sweet Sneaker,Skechers,$49.00,0.33,4.5,3762,In Stock,shoes
https://www.amazon.com/Clarks-Womens-Ashland-Loafer-Leather/dp/B0CNY8D7LK,Clarks Women's Ashland Gem Loafers,Clarks,$34.15,0.6,4.4,310,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Sneakers-Lightweight-KKUMFN2503/dp/B0DMTF9SMX,DREAM PAIRS Kids Girls Sneakers Jelly Sole Lace up Shoes Lightweight Walking Shoes for Girls Boys,DREAM PAIRS,$27.99,0.2,4.6,273,,shoes
https://www.amazon.com/PUMA-Lifestyle-Sneaker-White-Black-Feather/dp/B0D4FH6NR8,PUMA Men's Park Lifestyle Sk8 Skateboarding Shoes,PUMA,$37.95,0.49,4.5,294,In Stock,shoes
https://www.amazon.com/Cole-Haan-Grandpro-Canvas-Sneaker/dp/B08KJH66B5,Cole Haan Mens Grandpro Rally Canvas Court Sneaker,Cole Haan,$43.50,0.52,4.5,3506,In Stock,shoes
https://www.amazon.com/CUSHIONAIRE-Balance-Womens-Fashion-Sneakers/dp/B0DWCR8LR5,"CUSHIONAIRE Balance Womens Sneakers, Casual Tennis Shoes for Women with Memory Foam and Slip Resistant Outsole",CUSHIONAIRE,$42.74,0.29,4.2,300,In Stock,shoes
https://www.amazon.com/Bruno-Prince-16-Brown-Leather-Oxfords/dp/B01KAU1BUC,Bruno Marc Men's Leather Lined Dress Oxfords Shoes,Bruno Marc,$34.80,0.34,4.4,9423,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Foldable-Bowknot-SDFA2409W/dp/B0CNCJBYFD,"DREAM PAIRS Women's Flats, Foldable Ballet Flats for Women, Bowknot Round Toe Comfort Light Weight Slip-On Dress Shoes",DREAM PAIRS,$21.59,0.38,4.5,3253,In Stock,shoes
https://www.amazon.com/Skechers-Quick-Street-Sneaker-Little/dp/B0C4RKWQK3,Skechers Boys Quick Street,Skechers,$27.73,0.37,4.6,500,In Stock,shoes
https://www.amazon.com/Bruno-Cambridge-05-Black-Leather-Loafers/dp/B073VR8KHW,Bruno Marc Men's Square Toe Dress Loafers Formal Shoes,Bruno Marc,$36.18,0.21,4.5,8551,,shoes
https://www.amazon.com/Bruno-Marc-Stretch-Lightweight-Comfortable/dp/B08R8BC246,Bruno Marc Men's Casual Slip-on Loafers Stretch Shoes 1.0,Bruno Marc,$29.19,0.27,4.4,15249,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Lightweight-Breathable-ActiveMetro/dp/B0DLBBLG62,"Bruno Marc Men's Casual Dress Sneakers Shoes, All-Day Comfort Cushioning Walking Breathable Lightweight Oxfords MaxFlex ActiveMetro",Bruno Marc,$38.94,0.15,4.6,568,In Stock,shoes
https://www.amazon.com/Project-Cloud-Sneakers-Women-Lightweight/dp/B0FFN9RG6F,"Project Cloud Sneakers for Women – Lightweight Lace-Up Shoes for Women with Memory Foam Insoles – Trendy Womens Shoes – Non-Slip, Comfortable Womens Sneakers (Madison)",Project Cloud,$39.90,0.2,4.0,444,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Sneakers-Fashion-SBFS211M/dp/B099RPGS9H,Bruno Marc Men's Casual Dress Sneakers Skate Shoes,Bruno Marc,$36.09,0.32,4.5,7358,In Stock,shoes
https://www.amazon.com/WHITIN-Barefoot-Minimalist-Lightweight-Comfortable/dp/B09MVW4KYZ,WHITIN Men's Wide Minimalist Barefoot Sneakers | Zero Drop Sole | Optimal Relaxation,WHITIN,$38.21,0.3,4.4,7096,In Stock,shoes
https://www.amazon.com/Under-Armour-Charged-Bandit-Hiking/dp/B0CGMQC5S1,Under Armour Men's Charged Bandit Trail 3 Sneaker,Under Armour,$60.00,0.25,4.6,586,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Womens-Comfortable-DWUMFA2551/dp/B0F8NJSVJQ,DREAM PAIRS Women's Ballet Mary Jane Flats Dress Round Toe Comfortable Casual Slip On Buckle Strap Flat Shoes,DREAM PAIRS,$19.94,0.45,4.5,93,,shoes
https://www.amazon.com/DREAM-PAIRS-Platform-Comfortable-SDLS2411W/dp/B0D2CYJYPJ,DREAM PAIRS Women's Chunky Loafers Platform Comfortable Slip-On Dressy Business Casual Fashion Outfit Loafer Shoes,DREAM PAIRS,$34.99,0.2,4.3,488,,shoes
https://www.amazon.com/PUMA-Mens-Amplifier-Sneaker-Black-Cool/dp/B0D32GY3TW,PUMA Men's Amplifier Sneaker,PUMA,$47.49,0.32,4.5,609,In Stock,shoes
https://www.amazon.com/Columbia-Mens-Konos-Low-Nori/dp/B0D4B7NHS9,Columbia Men's Konos Low Hiking Shoes,Columbia,$61.60,0.23,4.5,456,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Foldable-Comfortable-DWUMFA2555/dp/B0F9F8G619,DREAM PAIRS Women's Ballet Knit Flats Foldable Pointed Toe Comfortable Dressy Flat Shoes with Bow-Knot Casual Business Work Office,DREAM PAIRS,$21.65,0.43,4.3,67,In Stock,shoes
https://www.amazon.com/Skechers-Summits-Hands-Slip-Loafer/dp/B0CJ2D5TB8,Skechers Men's Summits Key Pace Hands Free Slip-in Shoes,Skechers,$55.99,0.36,4.7,4693,In Stock,shoes
https://www.amazon.com/WHITIN-Barefoot-Minimalist-Running-Training/dp/B0F48CVY8X,WHITIN Women's Wide Barefoot Trail Running Shoes | Minimalist Hiking Footwear | Zero Drop | Flexible Traction,WHITIN,$32.19,0.3,4.4,220,In Stock,shoes
https://www.amazon.com/Clarks-Womens-Harbor-Loafer-Leather/dp/B09PF9V4XP,Clarks Women's Cora Harbor Loafers,Clarks,$39.59,0.53,4.4,1486,In Stock,shoes
https://www.amazon.com/WHITIN-Minimalist-Barefoot-Sneakers-Minimus/dp/B0BN81YM5T,WHITIN Women's Wide Canvas Minimalist Barefoot Shoes | Zero Drop Sole | Casual Sneaker,WHITIN,$34.94,0.24,4.2,1283,,shoes
https://www.amazon.com/CLARKS-Cotrell-Loafer-Tobacco-Leather/dp/B074V67KGJ,Clarks Men's Cotrell Free Loafer,Clarks,$49.30,0.45,4.5,9305,In Stock,shoes
https://www.amazon.com/WHITIN-Barefoot-Minimalist-Sneakers-Training/dp/B0D62VMQ3C,WHITIN Toddler/Little Kid Wide Barefoot Shoes | Minimalist Sneakers for Boys/Girls | Zero-Drop Healthy Sole | Natural to Grow,WHITIN,$31.49,0.35,4.7,769,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Sneakers-Fashion-SBFS223M/dp/B09QM7BCFW,Bruno Marc Men's Casual Dress Sneakers Classic Lightweight Shoes,Bruno Marc,$30.01,0.25,4.4,2832,,shoes
https://www.amazon.com/PUMA-SOFTRIDE-Cross-Trainer-Sneaker/dp/B0D4FCKCRH,PUMA Men's Softride Enzo 5 Cross Training Shoes,PUMA,$52.20,0.3,4.5,900,In Stock,shoes
https://www.amazon.com/Skechers-Mens-Street-Treader-Service/dp/B0D7QTBXK1,Skechers Mens Street Treader Sr Lace Up with Goodyear Rubber Outsole,Skechers,$42.94,0.17,4.1,84,In Stock,shoes
https://www.amazon.com/Skechers-Evolution-Ultra-Impeccable-Sneaker-Black/dp/B07FL2WPCY,Skechers Mens Go Walk Evolution Ultra - ImpeccableSneaker,Skechers,$43.51,0.42,4.6,45682,In Stock,shoes
https://www.amazon.com/Skechers-Womens-Slip-Ins-Flex-Relish-Sneaker/dp/B0BSB5SNYS,Skechers Women's Hands Free Slip-ins Go Walk Flex Sneakers,Skechers,$43.31,0.15,4.5,11836,In Stock,shoes
https://www.amazon.com/Rockport-Junction-Point-Slip-Chocolate/dp/B01JIPGQC8,Rockport Men's Junction Point Slip-on Loafers,Rockport,$46.88,0.64,4.5,2895,In Stock,shoes
https://www.amazon.com/Columbia-Womens-Snowtrot-Slush-Shark/dp/B0DK2K1TZR,Columbia Women's Venturetrot Boots,Columbia,$62.99,0.3,4.5,30,In Stock,shoes
https://www.amazon.com/Bruno-Marc-Loafers-Black-Velvet-SBLS2407M/dp/B0F3J77TT8,Bruno Marc Men's Tuxedo Patent Loafers Classic Velvet Slip-on Dress Shoes,Bruno Marc,$41.39,0.1,4.7,858,In Stock,shoes
https://www.amazon.com/Anne-Klein-Womens-Uplift-Fabric/dp/B084HN37GZ,Anne Klein Women's Uplift Ballet Flat,Anne Klein,$44.17,0.44,4.4,1153,In Stock,shoes
https://www.amazon.com/Project-Cloud-Kids-Shoes-Girls/dp/B0FHJGLT6G,Project Cloud Kids Shoes for Girls - Non-Slip Trendy Fashion Sneakers Girls Shoes - Slip Ons with Hook & Loop Memory Foam Insole Kids Sneakers (Little Lowy),Project Cloud,$31.92,0.2,4.4,69,,shoes
https://www.amazon.com/WHITIN-Running-Minimalist-Barefoot-Workout/dp/B0DBTD5CQX,WHITIN Men's Minimalist Trail Running Shoes | Wide Toe Box | Optimal Barefoot-Feel,WHITIN,$39.11,0.3,4.4,11495,In Stock,shoes
https://www.amazon.com/Clarks-Womens-Marilyn-Leather-Synthetic/dp/B086LYS4FB,Clarks Women's Marilyn Sara Pumps,Clarks,$46.80,0.48,4.2,1261,In Stock,shoes
https://www.amazon.com/Puma-Golf-Sneaker-Gray-Puma-Black-Gum/dp/B0D92WT18F,PUMA Men's Fusion Grip 6 Golf Shoe,PUMA,$49.99,0.29,4.5,253,In Stock,shoes
https://www.amazon.com/NORTIV-Cushioning-ActiveFloat-Athletic-Comfortable/dp/B0D1C49RWY,NORTIV 8 Men's Walking Running Tennis Cushioning Shoes ActiveFloat Non Slip Athletic Gym Workout Jogging Comfortable Sneakers,NORTIV 8,$43.31,0.24,4.5,2247,In Stock,shoes
https://www.amazon.com/Skechers-Performance-Max-54601-Sneaker-black/dp/B072NGG8D4,Skechers Men's Go Walk Max - Effort Walking Shoes,Skechers,$50.71,0.29,4.6,35939,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Barefoot-Minimalist-Womens-Canvas/dp/B0D976WTZ2,HOBIBEAR Barefoot Minimalist Shoes Womens Mens | Zero Drop | Wide Width Canvas Slip-on Shoes,HOBIBEAR,$33.99,0.15,4.2,1153,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-Sneakers-Lightweight-SDFS2303K/dp/B0BR99M223,DREAM PAIRS Girls Slip-On Sneakers Kids Sparkle Pop Lightweight Jelly Sole Walking Shoes,DREAM PAIRS,$27.99,0.22,4.5,1244,In Stock,shoes
https://www.amazon.com/DREAM-PAIRS-SDPU2231W-Comfortable-Wedding/dp/B0B281YRDG,DREAM PAIRS Women's Chunky Low Block Heels Mary Jane Closed Toe Work Pumps Comfortable Round Toe Dress Wedding Shoes EDENIA,DREAM PAIRS,$31.99,0.3,4.4,5090,,shoes
https://www.amazon.com/Skechers-Parson-Oswin-Slip-Moccasin-Brown/dp/B0BYB3NWWR,Skechers Men's Parson Oswin Slip-in Loafers,Skechers,$55.57,0.22,4.7,3377,In Stock,shoes
https://www.amazon.com/Skechers-Nampa-Broxtin-Slip-Ins-Service/dp/B0DJ1GCFZZ,Skechers Men's Nampa Broxtin Hands Free Slip-in Safety Shoes,Skechers,$52.49,0.36,4.3,212,In Stock,shoes
https://www.amazon.com/WHITIN-Minimalist-Barefoot-Sneakers-Breathable/dp/B09YXHS9M1,WHITIN Women's Minimalist Barefoot Shoes | Zero Drop Sole | Wide Width Fashion Sneaker,WHITIN,$39.88,0.2,4.3,8743,,shoes
https://www.amazon.com/Bruno-Marc-Waterproof-Restaurant-BMUMHC2502/dp/B0DHR83FQM,Bruno Marc Men's Non Slip Work Shoes Restaurant Resistant Dress Derby Shoes,Bruno Marc,$34.19,0.2,4.3,156,In Stock,shoes
https://www.amazon.com/K-Swiss-Womens-Express-Tennis-Orchid/dp/B0DDB87G9S,K-Swiss Women's Court Express 2 Tennis Shoe,K-Swiss,$44.96,0.36,4.1,146,In Stock,shoes
https://www.amazon.com/Project-Cloud-Genuine-Leather-Womens/dp/B0FKDVWVLC,Project Cloud 100% Genuine Leather Womens Shoes - Non-Slip Platform Loafers for Women with Memory Foam Insole - Stylish Oxford Fall Shoes for Women 2025 (WALLYCHUNKY),Project Cloud,$49.90,0.09,4.2,56,,shoes
https://www.amazon.com/LifeStride-Womens-Loafer-Dark-Chocolate/dp/B0C4WV4WFQ,LifeStride Women's Zee Loafer,LifeStride,$41.99,0.47,4.3,2304,In Stock,shoes
https://www.amazon.com/HOBIBEAR-Barefoot-Minimalist-Sneakers-Lightweight/dp/B0C4NPRLXZ,HOBIBEAR Womens Mens Minimalist Barefoot Shoes | Zero Drop | Wide Width Fashion Sneaker,HOBIBEAR,$31.99,0.2,4.2,1177,,shoes
https://www.amazon.com/HOBIBEAR-Barefoot-Shoes-Walking-Sneakers/dp/B0DSHPBHNT,HOBIBEAR Barefoot Shoes for Women Men Zero Drop Sole Wide Toe Box Walking Sneakers,HOBIBEAR,$30.59,0.24,4.2,359,In Stock,shoes
https://www.amazon.com/Skechers-Hands-Squad-Chaos-Service/dp/B0CJ6DNG6X,Skechers Men's Hands Free Slip Ins Squad Chaos- Stivig Shoes,Skechers,$48.75,0.19,4.6,1401,In Stock,shoes
https://www.amazon.com/Rockport-Mens-Northfield-Oxford-Black-10-M/dp/B000EXU0K8,Rockport Men's Northfield Waterproof Oxford,Rockport,$89.94,0.31,4.4,4723,In Stock,shoes
https://www.amazon.com/WHITIN-High-top-Minimalist-Barefoot-Sneakers/dp/B0DHGGL2ZY,WHITIN Women's Wide High-Top Canvas Barefoot Sneakers | Minimalist Street-Ready Fit | Comfort-Forward Ankle Support,WHITIN,$39.99,0.31,4.3,720,In Stock,shoes
https://www.amazon.com/NORTIV-Cushioning-ActiveBreeze-Athletic-Comfortable/dp/B0DT8QD1P2,NORTIV 8 Men's Walking Shoes Running Tennis Cushioning ActiveBreeze Non Slip Athletic Gym Workout Comfortable Fashion Sneakers,NORTIV 8,$46.39,0.2,4.4,1011,In Stock,shoes
